# id;timestamp;commentText;codeText;commentWords;codeWords
BlockInfo -> public void setRecordCount(long recordCount);1405024514;Sets the recordCount to the specified value.__@param recordCount_the recordCount to set;public void setRecordCount(long recordCount) {_		this.recordCount = recordCount__	};sets,the,record,count,to,the,specified,value,param,record,count,the,record,count,to,set;public,void,set,record,count,long,record,count,this,record,count,record,count
BlockInfo -> public void setRecordCount(long recordCount);1405090423;Sets the recordCount to the specified value.__@param recordCount_the recordCount to set;public void setRecordCount(long recordCount) {_		this.recordCount = recordCount__	};sets,the,record,count,to,the,specified,value,param,record,count,the,record,count,to,set;public,void,set,record,count,long,record,count,this,record,count,record,count
BlockInfo -> public void setRecordCount(long recordCount);1411473593;Sets the recordCount to the specified value.__@param recordCount_the recordCount to set;public void setRecordCount(long recordCount) {_		this.recordCount = recordCount__	};sets,the,record,count,to,the,specified,value,param,record,count,the,record,count,to,set;public,void,set,record,count,long,record,count,this,record,count,record,count
BlockInfo -> public void setRecordCount(long recordCount);1452178883;Sets the recordCount to the specified value.__@param recordCount_the recordCount to set;public void setRecordCount(long recordCount) {_		this.recordCount = recordCount__	};sets,the,record,count,to,the,specified,value,param,record,count,the,record,count,to,set;public,void,set,record,count,long,record,count,this,record,count,record,count
BlockInfo -> public void setRecordCount(long recordCount);1465920682;Sets the recordCount to the specified value.__@param recordCount_the recordCount to set;public void setRecordCount(long recordCount) {_		this.recordCount = recordCount__	};sets,the,record,count,to,the,specified,value,param,record,count,the,record,count,to,set;public,void,set,record,count,long,record,count,this,record,count,record,count
BlockInfo -> public void setFirstRecordStart(long firstRecordStart);1405024514;Sets the firstRecordStart to the specified value.__@param firstRecordStart_the firstRecordStart to set;public void setFirstRecordStart(long firstRecordStart) {_		this.firstRecordStart = firstRecordStart__	};sets,the,first,record,start,to,the,specified,value,param,first,record,start,the,first,record,start,to,set;public,void,set,first,record,start,long,first,record,start,this,first,record,start,first,record,start
BlockInfo -> public void setFirstRecordStart(long firstRecordStart);1405090423;Sets the firstRecordStart to the specified value.__@param firstRecordStart_the firstRecordStart to set;public void setFirstRecordStart(long firstRecordStart) {_		this.firstRecordStart = firstRecordStart__	};sets,the,first,record,start,to,the,specified,value,param,first,record,start,the,first,record,start,to,set;public,void,set,first,record,start,long,first,record,start,this,first,record,start,first,record,start
BlockInfo -> public void setFirstRecordStart(long firstRecordStart);1411473593;Sets the firstRecordStart to the specified value.__@param firstRecordStart_the firstRecordStart to set;public void setFirstRecordStart(long firstRecordStart) {_		this.firstRecordStart = firstRecordStart__	};sets,the,first,record,start,to,the,specified,value,param,first,record,start,the,first,record,start,to,set;public,void,set,first,record,start,long,first,record,start,this,first,record,start,first,record,start
BlockInfo -> public void setFirstRecordStart(long firstRecordStart);1452178883;Sets the firstRecordStart to the specified value.__@param firstRecordStart_the firstRecordStart to set;public void setFirstRecordStart(long firstRecordStart) {_		this.firstRecordStart = firstRecordStart__	};sets,the,first,record,start,to,the,specified,value,param,first,record,start,the,first,record,start,to,set;public,void,set,first,record,start,long,first,record,start,this,first,record,start,first,record,start
BlockInfo -> public void setFirstRecordStart(long firstRecordStart);1465920682;Sets the firstRecordStart to the specified value.__@param firstRecordStart_the firstRecordStart to set;public void setFirstRecordStart(long firstRecordStart) {_		this.firstRecordStart = firstRecordStart__	};sets,the,first,record,start,to,the,specified,value,param,first,record,start,the,first,record,start,to,set;public,void,set,first,record,start,long,first,record,start,this,first,record,start,first,record,start
