commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getMessageFactory() {     return messageFactory. }
false;public;1;3;;public void setMessageFactory(String messageFactory) {     this.messageFactory = messageFactory. }
false;public;0;3;;public String getLogFactory() {     return logFactory. }
false;public;1;3;;public void setLogFactory(String logFactory) {     this.logFactory = logFactory. }
false;public;0;3;;public String getMessageStoreFactory() {     return messageStoreFactory. }
false;public;1;3;;public void setMessageStoreFactory(String messageStoreFactory) {     this.messageStoreFactory = messageStoreFactory. }
false;public;0;3;;public String getConfigurations() {     return configurations. }
false;public;1;3;;public void setConfigurations(String configurations) {     this.configurations = configurations. }
false;public;0;3;;public Boolean getLazyCreateEngines() {     return lazyCreateEngines. }
false;public;1;3;;public void setLazyCreateEngines(Boolean lazyCreateEngines) {     this.lazyCreateEngines = lazyCreateEngines. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
