commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getFileName() {     return fileName. }
false;public;1;3;;public void setFileName(String fileName) {     this.fileName = fileName. }
false;public;0;3;;public String getLineNumber() {     return lineNumber. }
false;public;1;3;;public void setLineNumber(String lineNumber) {     this.lineNumber = lineNumber. }
false;public;0;3;;public String getLineNumberEnd() {     return lineNumberEnd. }
false;public;1;3;;public void setLineNumberEnd(String lineNumberEnd) {     this.lineNumberEnd = lineNumberEnd. }
false;public;0;3;;public String getClassName() {     return className. }
false;public;1;3;;public void setClassName(String className) {     this.className = className. }
false;public;0;3;;public String getMethodName() {     return methodName. }
false;public;1;3;;public void setMethodName(String methodName) {     this.methodName = methodName. }
false;public;0;3;;public String getRouteId() {     return routeId. }
false;public;1;3;;public void setRouteId(String routeId) {     this.routeId = routeId. }
false;public;1;31;;@Override public boolean equals(Object o) {     if (this == o) {         return true.     }     if (o == null || getClass() != o.getClass()) {         return false.     }     CamelRouteDetails that = (CamelRouteDetails) o.     if (!fileName.equals(that.fileName)) {         return false.     }     if (lineNumber != null ? !lineNumber.equals(that.lineNumber) : that.lineNumber != null) {         return false.     }     if (lineNumberEnd != null ? !lineNumberEnd.equals(that.lineNumberEnd) : that.lineNumberEnd != null) {         return false.     }     if (className != null ? !className.equals(that.className) : that.className != null) {         return false.     }     if (methodName != null ? !methodName.equals(that.methodName) : that.methodName != null) {         return false.     }     if (routeId != null ? !routeId.equals(that.routeId) : that.routeId != null) {         return false.     }     return true. }
false;public;0;10;;@Override public int hashCode() {     int result = fileName.hashCode().     result = 31 * result + (lineNumber != null ? lineNumber.hashCode() : 0).     result = 31 * result + (lineNumberEnd != null ? lineNumberEnd.hashCode() : 0).     result = 31 * result + (className != null ? className.hashCode() : 0).     result = 31 * result + (methodName != null ? methodName.hashCode() : 0).     result = 31 * result + (routeId != null ? routeId.hashCode() : 0).     return result. }
false;public;0;11;;@Override public String toString() {     return "CamelRouteDetails[" + "fileName='" + fileName + '\'' + ", lineNumber='" + lineNumber + '\'' + ", lineNumberEnd='" + lineNumberEnd + '\'' + ", className='" + className + '\'' + ", methodName='" + methodName + '\'' + ", routeId='" + routeId + '\'' + ']'. }
