commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getDefinition() {     return definition. }
false;public;1;3;;public void setDefinition(String definition) {     this.definition = definition. }
false;public;0;3;;public Boolean getFixed() {     return fixed. }
false;public;1;3;;public void setFixed(Boolean fixed) {     this.fixed = fixed. }
false;public;0;3;;public Boolean getIgnoreFirstRecord() {     return ignoreFirstRecord. }
false;public;1;3;;public void setIgnoreFirstRecord(Boolean ignoreFirstRecord) {     this.ignoreFirstRecord = ignoreFirstRecord. }
false;public;0;3;;public String getTextQualifier() {     return textQualifier. }
false;public;1;3;;public void setTextQualifier(String textQualifier) {     this.textQualifier = textQualifier. }
false;public;0;3;;public String getDelimiter() {     return delimiter. }
false;public;1;3;;public void setDelimiter(String delimiter) {     this.delimiter = delimiter. }
false;public;0;3;;public Boolean getAllowShortLines() {     return allowShortLines. }
false;public;1;3;;public void setAllowShortLines(Boolean allowShortLines) {     this.allowShortLines = allowShortLines. }
false;public;0;3;;public Boolean getIgnoreExtraColumns() {     return ignoreExtraColumns. }
false;public;1;3;;public void setIgnoreExtraColumns(Boolean ignoreExtraColumns) {     this.ignoreExtraColumns = ignoreExtraColumns. }
false;public;0;3;;public String getParserFactoryRef() {     return parserFactoryRef. }
false;public;1;3;;public void setParserFactoryRef(String parserFactoryRef) {     this.parserFactoryRef = parserFactoryRef. }
false;public;0;3;;public Boolean getContentTypeHeader() {     return contentTypeHeader. }
false;public;1;3;;public void setContentTypeHeader(Boolean contentTypeHeader) {     this.contentTypeHeader = contentTypeHeader. }
