commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public GoogleMailConfigurationNestedConfiguration getConfiguration() {     return configuration. }
false;public;1;4;;public void setConfiguration(GoogleMailConfigurationNestedConfiguration configuration) {     this.configuration = configuration. }
false;public;0;3;;public String getClientFactory() {     return clientFactory. }
false;public;1;3;;public void setClientFactory(String clientFactory) {     this.clientFactory = clientFactory. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
false;public;0;3;;public GoogleMailApiName getApiName() {     return apiName. }
false;public;1;3;;public void setApiName(GoogleMailApiName apiName) {     this.apiName = apiName. }
false;public;0;3;;public String getMethodName() {     return methodName. }
false;public;1;3;;public void setMethodName(String methodName) {     this.methodName = methodName. }
false;public;0;3;;public String getClientId() {     return clientId. }
false;public;1;3;;public void setClientId(String clientId) {     this.clientId = clientId. }
false;public;0;3;;public String getClientSecret() {     return clientSecret. }
false;public;1;3;;public void setClientSecret(String clientSecret) {     this.clientSecret = clientSecret. }
false;public;0;3;;public String getAccessToken() {     return accessToken. }
false;public;1;3;;public void setAccessToken(String accessToken) {     this.accessToken = accessToken. }
false;public;0;3;;public String getRefreshToken() {     return refreshToken. }
false;public;1;3;;public void setRefreshToken(String refreshToken) {     this.refreshToken = refreshToken. }
false;public;0;3;;public String getApplicationName() {     return applicationName. }
false;public;1;3;;public void setApplicationName(String applicationName) {     this.applicationName = applicationName. }
