commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getBrokerURL() {     return brokerURL. }
false;public;1;3;;public void setBrokerURL(String brokerURL) {     this.brokerURL = brokerURL. }
false;public;0;3;;public Boolean getTrustAllPackages() {     return trustAllPackages. }
false;public;1;3;;public void setTrustAllPackages(Boolean trustAllPackages) {     this.trustAllPackages = trustAllPackages. }
false;public;0;3;;public Boolean getExposeAllQueues() {     return exposeAllQueues. }
false;public;1;3;;public void setExposeAllQueues(Boolean exposeAllQueues) {     this.exposeAllQueues = exposeAllQueues. }
false;public;0;3;;public Boolean getUsePooledConnection() {     return usePooledConnection. }
false;public;1;3;;public void setUsePooledConnection(Boolean usePooledConnection) {     this.usePooledConnection = usePooledConnection. }
false;public;0;3;;public Boolean getUseSingleConnection() {     return useSingleConnection. }
false;public;1;3;;public void setUseSingleConnection(Boolean useSingleConnection) {     this.useSingleConnection = useSingleConnection. }
false;public;0;3;;public String getConfiguration() {     return configuration. }
false;public;1;3;;public void setConfiguration(String configuration) {     this.configuration = configuration. }
false;public;0;3;;public Boolean getAcceptMessagesWhileStopping() {     return acceptMessagesWhileStopping. }
false;public;1;4;;public void setAcceptMessagesWhileStopping(Boolean acceptMessagesWhileStopping) {     this.acceptMessagesWhileStopping = acceptMessagesWhileStopping. }
false;public;0;3;;public Boolean getAllowReplyManagerQuickStop() {     return allowReplyManagerQuickStop. }
false;public;1;3;;public void setAllowReplyManagerQuickStop(Boolean allowReplyManagerQuickStop) {     this.allowReplyManagerQuickStop = allowReplyManagerQuickStop. }
false;public;0;3;;public Integer getAcknowledgementMode() {     return acknowledgementMode. }
false;public;1;3;;public void setAcknowledgementMode(Integer acknowledgementMode) {     this.acknowledgementMode = acknowledgementMode. }
false;public;0;3;;public Boolean getEagerLoadingOfProperties() {     return eagerLoadingOfProperties. }
false;public;1;3;;public void setEagerLoadingOfProperties(Boolean eagerLoadingOfProperties) {     this.eagerLoadingOfProperties = eagerLoadingOfProperties. }
false;public;0;3;;public String getAcknowledgementModeName() {     return acknowledgementModeName. }
false;public;1;3;;public void setAcknowledgementModeName(String acknowledgementModeName) {     this.acknowledgementModeName = acknowledgementModeName. }
false;public;0;3;;public Boolean getAutoStartup() {     return autoStartup. }
false;public;1;3;;public void setAutoStartup(Boolean autoStartup) {     this.autoStartup = autoStartup. }
false;public;0;3;;public Integer getCacheLevel() {     return cacheLevel. }
false;public;1;3;;public void setCacheLevel(Integer cacheLevel) {     this.cacheLevel = cacheLevel. }
false;public;0;3;;public String getCacheLevelName() {     return cacheLevelName. }
false;public;1;3;;public void setCacheLevelName(String cacheLevelName) {     this.cacheLevelName = cacheLevelName. }
false;public;0;3;;public String getReplyToCacheLevelName() {     return replyToCacheLevelName. }
false;public;1;3;;public void setReplyToCacheLevelName(String replyToCacheLevelName) {     this.replyToCacheLevelName = replyToCacheLevelName. }
false;public;0;3;;public String getClientId() {     return clientId. }
false;public;1;3;;public void setClientId(String clientId) {     this.clientId = clientId. }
false;public;0;3;;public Integer getConcurrentConsumers() {     return concurrentConsumers. }
false;public;1;3;;public void setConcurrentConsumers(Integer concurrentConsumers) {     this.concurrentConsumers = concurrentConsumers. }
false;public;0;3;;public Integer getReplyToConcurrentConsumers() {     return replyToConcurrentConsumers. }
false;public;1;3;;public void setReplyToConcurrentConsumers(Integer replyToConcurrentConsumers) {     this.replyToConcurrentConsumers = replyToConcurrentConsumers. }
false;public;0;3;;public String getConnectionFactory() {     return connectionFactory. }
false;public;1;3;;public void setConnectionFactory(String connectionFactory) {     this.connectionFactory = connectionFactory. }
false;public;0;3;;public String getUsername() {     return username. }
false;public;1;3;;public void setUsername(String username) {     this.username = username. }
false;public;0;3;;public String getPassword() {     return password. }
false;public;1;3;;public void setPassword(String password) {     this.password = password. }
false;public;0;3;;public Boolean getDeliveryPersistent() {     return deliveryPersistent. }
false;public;1;3;;public void setDeliveryPersistent(Boolean deliveryPersistent) {     this.deliveryPersistent = deliveryPersistent. }
false;public;0;3;;public Integer getDeliveryMode() {     return deliveryMode. }
false;public;1;3;;public void setDeliveryMode(Integer deliveryMode) {     this.deliveryMode = deliveryMode. }
false;public;0;3;;public String getDurableSubscriptionName() {     return durableSubscriptionName. }
false;public;1;3;;public void setDurableSubscriptionName(String durableSubscriptionName) {     this.durableSubscriptionName = durableSubscriptionName. }
false;public;0;3;;public String getExceptionListener() {     return exceptionListener. }
false;public;1;3;;public void setExceptionListener(String exceptionListener) {     this.exceptionListener = exceptionListener. }
false;public;0;3;;public String getErrorHandler() {     return errorHandler. }
false;public;1;3;;public void setErrorHandler(String errorHandler) {     this.errorHandler = errorHandler. }
false;public;0;3;;public LoggingLevel getErrorHandlerLoggingLevel() {     return errorHandlerLoggingLevel. }
false;public;1;4;;public void setErrorHandlerLoggingLevel(LoggingLevel errorHandlerLoggingLevel) {     this.errorHandlerLoggingLevel = errorHandlerLoggingLevel. }
false;public;0;3;;public Boolean getErrorHandlerLogStackTrace() {     return errorHandlerLogStackTrace. }
false;public;1;3;;public void setErrorHandlerLogStackTrace(Boolean errorHandlerLogStackTrace) {     this.errorHandlerLogStackTrace = errorHandlerLogStackTrace. }
false;public;0;3;;public Boolean getExplicitQosEnabled() {     return explicitQosEnabled. }
false;public;1;3;;public void setExplicitQosEnabled(Boolean explicitQosEnabled) {     this.explicitQosEnabled = explicitQosEnabled. }
false;public;0;3;;public Boolean getExposeListenerSession() {     return exposeListenerSession. }
false;public;1;3;;public void setExposeListenerSession(Boolean exposeListenerSession) {     this.exposeListenerSession = exposeListenerSession. }
false;public;0;3;;public Integer getIdleTaskExecutionLimit() {     return idleTaskExecutionLimit. }
false;public;1;3;;public void setIdleTaskExecutionLimit(Integer idleTaskExecutionLimit) {     this.idleTaskExecutionLimit = idleTaskExecutionLimit. }
false;public;0;3;;public Integer getIdleConsumerLimit() {     return idleConsumerLimit. }
false;public;1;3;;public void setIdleConsumerLimit(Integer idleConsumerLimit) {     this.idleConsumerLimit = idleConsumerLimit. }
false;public;0;3;;public Integer getMaxConcurrentConsumers() {     return maxConcurrentConsumers. }
false;public;1;3;;public void setMaxConcurrentConsumers(Integer maxConcurrentConsumers) {     this.maxConcurrentConsumers = maxConcurrentConsumers. }
false;public;0;3;;public Integer getReplyToMaxConcurrentConsumers() {     return replyToMaxConcurrentConsumers. }
