commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public ClientOptionsNestedConfiguration getDefaultConnectionOptions() {     return defaultConnectionOptions. }
false;public;1;4;;public void setDefaultConnectionOptions(ClientOptionsNestedConfiguration defaultConnectionOptions) {     this.defaultConnectionOptions = defaultConnectionOptions. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
false;public;0;3;;public DataModuleOptions getDataModuleOptions() {     return dataModuleOptions. }
false;public;1;3;;public void setDataModuleOptions(DataModuleOptions dataModuleOptions) {     this.dataModuleOptions = dataModuleOptions. }
false;public;0;3;;public Byte getCauseSourceAddress() {     return causeSourceAddress. }
false;public;1;3;;public void setCauseSourceAddress(Byte causeSourceAddress) {     this.causeSourceAddress = causeSourceAddress. }
false;public;0;3;;public Boolean getIgnoreBackgroundScan() {     return ignoreBackgroundScan. }
false;public;1;3;;public void setIgnoreBackgroundScan(Boolean ignoreBackgroundScan) {     this.ignoreBackgroundScan = ignoreBackgroundScan. }
