commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getDateFormat() {     return this.dateFormat. }
false;public;1;3;;public void setDateFormat(String dateFormat) {     this.dateFormat = dateFormat. }
false;public;0;3;;public String getJodaDateTimeFormat() {     return this.jodaDateTimeFormat. }
false;public;1;3;;public void setJodaDateTimeFormat(String jodaDataTimeFormat) {     this.jodaDateTimeFormat = jodaDataTimeFormat. }
false;public;0;3;;public String getPropertyNamingStrategy() {     return this.propertyNamingStrategy. }
false;public;1;3;;public void setPropertyNamingStrategy(String propertyNamingStrategy) {     this.propertyNamingStrategy = propertyNamingStrategy. }
false;public;0;3;;public Map<PropertyAccessor, JsonAutoDetect.Visibility> getVisibility() {     return this.visibility. }
false;public;0;3;;public Map<SerializationFeature, Boolean> getSerialization() {     return this.serialization. }
false;public;0;3;;public Map<DeserializationFeature, Boolean> getDeserialization() {     return this.deserialization. }
false;public;0;3;;public Map<MapperFeature, Boolean> getMapper() {     return this.mapper. }
false;public;0;3;;public Map<JsonParser.Feature, Boolean> getParser() {     return this.parser. }
false;public;0;3;;public Map<JsonGenerator.Feature, Boolean> getGenerator() {     return this.generator. }
false;public;0;3;;public JsonInclude.Include getDefaultPropertyInclusion() {     return this.defaultPropertyInclusion. }
false;public;1;4;;public void setDefaultPropertyInclusion(JsonInclude.Include defaultPropertyInclusion) {     this.defaultPropertyInclusion = defaultPropertyInclusion. }
false;public;0;3;;public TimeZone getTimeZone() {     return this.timeZone. }
false;public;1;3;;public void setTimeZone(TimeZone timeZone) {     this.timeZone = timeZone. }
false;public;0;3;;public Locale getLocale() {     return this.locale. }
false;public;1;3;;public void setLocale(Locale locale) {     this.locale = locale. }
