commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public BraintreeConfigurationNestedConfiguration getConfiguration() {     return configuration. }
false;public;1;4;;public void setConfiguration(BraintreeConfigurationNestedConfiguration configuration) {     this.configuration = configuration. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
false;public;0;3;;public BraintreeApiName getApiName() {     return apiName. }
false;public;1;3;;public void setApiName(BraintreeApiName apiName) {     this.apiName = apiName. }
false;public;0;3;;public String getMethodName() {     return methodName. }
false;public;1;3;;public void setMethodName(String methodName) {     this.methodName = methodName. }
false;public;0;3;;public String getEnvironment() {     return environment. }
false;public;1;3;;public void setEnvironment(String environment) {     this.environment = environment. }
false;public;0;3;;public String getMerchantId() {     return merchantId. }
false;public;1;3;;public void setMerchantId(String merchantId) {     this.merchantId = merchantId. }
false;public;0;3;;public String getPublicKey() {     return publicKey. }
false;public;1;3;;public void setPublicKey(String publicKey) {     this.publicKey = publicKey. }
false;public;0;3;;public String getPrivateKey() {     return privateKey. }
false;public;1;3;;public void setPrivateKey(String privateKey) {     this.privateKey = privateKey. }
false;public;0;3;;public String getAccessToken() {     return accessToken. }
false;public;1;3;;public void setAccessToken(String accessToken) {     this.accessToken = accessToken. }
false;public;0;3;;public String getProxyHost() {     return proxyHost. }
false;public;1;3;;public void setProxyHost(String proxyHost) {     this.proxyHost = proxyHost. }
false;public;0;3;;public Integer getProxyPort() {     return proxyPort. }
false;public;1;3;;public void setProxyPort(Integer proxyPort) {     this.proxyPort = proxyPort. }
false;public;0;3;;public Level getHttpLogLevel() {     return httpLogLevel. }
false;public;1;3;;public void setHttpLogLevel(Level httpLogLevel) {     this.httpLogLevel = httpLogLevel. }
false;public;0;3;;public String getHttpLogName() {     return httpLogName. }
false;public;1;3;;public void setHttpLogName(String httpLogName) {     this.httpLogName = httpLogName. }
false;public;0;3;;public Integer getHttpReadTimeout() {     return httpReadTimeout. }
false;public;1;3;;public void setHttpReadTimeout(Integer httpReadTimeout) {     this.httpReadTimeout = httpReadTimeout. }
