commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public boolean isEnabled() {     return this.enabled. }
false;public;1;3;;public void setEnabled(boolean enabled) {     this.enabled = enabled. }
false;public;0;3;;public Duration getStep() {     return this.step. }
false;public;1;3;;public void setStep(Duration step) {     this.step = step. }
false;public;0;3;;public TimeUnit getRateUnits() {     return this.rateUnits. }
false;public;1;3;;public void setRateUnits(TimeUnit rateUnits) {     this.rateUnits = rateUnits. }
false;public;0;3;;public TimeUnit getDurationUnits() {     return this.durationUnits. }
false;public;1;3;;public void setDurationUnits(TimeUnit durationUnits) {     this.durationUnits = durationUnits. }
false;public;0;3;;public String getProtocolVersion() {     return this.protocolVersion. }
false;public;1;3;;public void setProtocolVersion(String protocolVersion) {     this.protocolVersion = protocolVersion. }
false;public;0;3;;public GMetric.UDPAddressingMode getAddressingMode() {     return this.addressingMode. }
false;public;1;3;;public void setAddressingMode(GMetric.UDPAddressingMode addressingMode) {     this.addressingMode = addressingMode. }
false;public;0;3;;public Integer getTimeToLive() {     return this.timeToLive. }
false;public;1;3;;public void setTimeToLive(Integer timeToLive) {     this.timeToLive = timeToLive. }
false;public;0;3;;public String getHost() {     return this.host. }
false;public;1;3;;public void setHost(String host) {     this.host = host. }
false;public;0;3;;public Integer getPort() {     return this.port. }
false;public;1;3;;public void setPort(Integer port) {     this.port = port. }
