# id;timestamp;commentText;codeText;commentWords;codeWords
Deprecation -> public Level getLevel();1507173536;Define the {@link Level} of deprecation._@return the deprecation level;public Level getLevel() {_		return this.level__	};define,the,link,level,of,deprecation,return,the,deprecation,level;public,level,get,level,return,this,level
Deprecation -> public Level getLevel();1516880874;Define the {@link Level} of deprecation._@return the deprecation level;public Level getLevel() {_		return this.level__	};define,the,link,level,of,deprecation,return,the,deprecation,level;public,level,get,level,return,this,level
Deprecation -> public Level getLevel();1519470027;Define the {@link Level} of deprecation._@return the deprecation level;public Level getLevel() {_		return this.level__	};define,the,link,level,of,deprecation,return,the,deprecation,level;public,level,get,level,return,this,level
Deprecation -> public String getReason();1507173536;A reason why the related property is deprecated, if any. Can be multi-lines._@return the deprecation reason;public String getReason() {_		return this.reason__	};a,reason,why,the,related,property,is,deprecated,if,any,can,be,multi,lines,return,the,deprecation,reason;public,string,get,reason,return,this,reason
Deprecation -> public String getReason();1516880874;A reason why the related property is deprecated, if any. Can be multi-lines._@return the deprecation reason_@see #getShortReason();public String getReason() {_		return this.reason__	};a,reason,why,the,related,property,is,deprecated,if,any,can,be,multi,lines,return,the,deprecation,reason,see,get,short,reason;public,string,get,reason,return,this,reason
Deprecation -> public String getReason();1519470027;A reason why the related property is deprecated, if any. Can be multi-lines._@return the deprecation reason_@see #getShortReason();public String getReason() {_		return this.reason__	};a,reason,why,the,related,property,is,deprecated,if,any,can,be,multi,lines,return,the,deprecation,reason,see,get,short,reason;public,string,get,reason,return,this,reason
Deprecation -> public String getShortReason();1516880874;A single-line, single-sentence reason why the related property is deprecated, if_any._@return the short deprecation reason_@see #getShortReason();public String getShortReason() {_		return this.shortReason__	};a,single,line,single,sentence,reason,why,the,related,property,is,deprecated,if,any,return,the,short,deprecation,reason,see,get,short,reason;public,string,get,short,reason,return,this,short,reason
Deprecation -> public String getShortReason();1519470027;A single-line, single-sentence reason why the related property is deprecated, if_any._@return the short deprecation reason_@see #getReason();public String getShortReason() {_		return this.shortReason__	};a,single,line,single,sentence,reason,why,the,related,property,is,deprecated,if,any,return,the,short,deprecation,reason,see,get,reason;public,string,get,short,reason,return,this,short,reason
Deprecation -> public String getReplacement();1507173536;The full name of the property that replaces the related deprecated property, if_any._@return the replacement property name;public String getReplacement() {_		return this.replacement__	};the,full,name,of,the,property,that,replaces,the,related,deprecated,property,if,any,return,the,replacement,property,name;public,string,get,replacement,return,this,replacement
Deprecation -> public String getReplacement();1516880874;The full name of the property that replaces the related deprecated property, if_any._@return the replacement property name;public String getReplacement() {_		return this.replacement__	};the,full,name,of,the,property,that,replaces,the,related,deprecated,property,if,any,return,the,replacement,property,name;public,string,get,replacement,return,this,replacement
Deprecation -> public String getReplacement();1519470027;The full name of the property that replaces the related deprecated property, if_any._@return the replacement property name;public String getReplacement() {_		return this.replacement__	};the,full,name,of,the,property,that,replaces,the,related,deprecated,property,if,any,return,the,replacement,property,name;public,string,get,replacement,return,this,replacement
