commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public ErrorHandlerType getType() {     return type. }
false;public;1;3;;public void setType(ErrorHandlerType type) {     this.type = type. }
false;public;0;3;;public String getDeadLetterUri() {     return deadLetterUri. }
false;public;1;3;;public void setDeadLetterUri(String deadLetterUri) {     this.deadLetterUri = deadLetterUri. }
false;public;0;3;;public Boolean getDeadLetterHandleNewException() {     return deadLetterHandleNewException. }
false;public;1;3;;public void setDeadLetterHandleNewException(Boolean deadLetterHandleNewException) {     this.deadLetterHandleNewException = deadLetterHandleNewException. }
false;public;0;3;;public LoggingLevel getRollbackLoggingLevel() {     return rollbackLoggingLevel. }
false;public;1;3;;public void setRollbackLoggingLevel(LoggingLevel rollbackLoggingLevel) {     this.rollbackLoggingLevel = rollbackLoggingLevel. }
false;public;0;3;;public Boolean getUseOriginalMessage() {     return useOriginalMessage. }
false;public;1;3;;public void setUseOriginalMessage(Boolean useOriginalMessage) {     this.useOriginalMessage = useOriginalMessage. }
false;public;0;3;;public String getTransactionTemplateRef() {     return transactionTemplateRef. }
false;public;1;3;;public void setTransactionTemplateRef(String transactionTemplateRef) {     this.transactionTemplateRef = transactionTemplateRef. }
false;public;0;3;;public String getTransactionManagerRef() {     return transactionManagerRef. }
false;public;1;3;;public void setTransactionManagerRef(String transactionManagerRef) {     this.transactionManagerRef = transactionManagerRef. }
false;public;0;3;;public String getOnRedeliveryRef() {     return onRedeliveryRef. }
false;public;1;3;;public void setOnRedeliveryRef(String onRedeliveryRef) {     this.onRedeliveryRef = onRedeliveryRef. }
false;public;0;3;;public String getOnExceptionOccurredRef() {     return onExceptionOccurredRef. }
false;public;1;3;;public void setOnExceptionOccurredRef(String onExceptionOccurredRef) {     this.onExceptionOccurredRef = onExceptionOccurredRef. }
false;public;0;3;;public String getOnPrepareFailureRef() {     return onPrepareFailureRef. }
false;public;1;3;;public void setOnPrepareFailureRef(String onPrepareFailureRef) {     this.onPrepareFailureRef = onPrepareFailureRef. }
false;public;0;3;;public String getRetryWhileRef() {     return retryWhileRef. }
false;public;1;3;;public void setRetryWhileRef(String retryWhileRef) {     this.retryWhileRef = retryWhileRef. }
false;public;0;3;;public String getRedeliveryPolicyRef() {     return redeliveryPolicyRef. }
false;public;1;3;;public void setRedeliveryPolicyRef(String redeliveryPolicyRef) {     this.redeliveryPolicyRef = redeliveryPolicyRef. }
false;public;0;3;;public String getExecutorServiceRef() {     return executorServiceRef. }
false;public;1;3;;public void setExecutorServiceRef(String executorServiceRef) {     this.executorServiceRef = executorServiceRef. }
false;public;0;3;;public RedeliveryPolicyFactoryBean getRedeliveryPolicy() {     return redeliveryPolicy. }
false;public;1;3;;public void setRedeliveryPolicy(RedeliveryPolicyFactoryBean redeliveryPolicy) {     this.redeliveryPolicy = redeliveryPolicy. }
