# id;timestamp;commentText;codeText;commentWords;codeWords
ScalaAggregateOperator -> public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field);1411372797;<p>_Non grouped aggregation;public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field) {_		super(Validate.notNull(input), input.getType())___		Validate.notNull(function)___		if (!input.getType().isTupleType()) {_			throw new InvalidProgramException("Aggregating on field positions is only possible on tuple data types.")__		}__		TupleTypeInfoBase<?> inType = (TupleTypeInfoBase<?>) input.getType()___		if (field < 0 || field >= inType.getArity()) {_			throw new IllegalArgumentException("Aggregation field position is out of range.")__		}__		AggregationFunctionFactory factory = function.getFactory()__		AggregationFunction<?> aggFunct = factory.createAggregationFunction(inType.getTypeAt(field).getTypeClass())___		_		this.aggregationFunctions.add(aggFunct)__		this.fields.add(field)__		this.grouping = null__	};p,non,grouped,aggregation;public,scala,aggregate,operator,org,apache,flink,api,java,data,set,in,input,aggregations,function,int,field,super,validate,not,null,input,input,get,type,validate,not,null,function,if,input,get,type,is,tuple,type,throw,new,invalid,program,exception,aggregating,on,field,positions,is,only,possible,on,tuple,data,types,tuple,type,info,base,in,type,tuple,type,info,base,input,get,type,if,field,0,field,in,type,get,arity,throw,new,illegal,argument,exception,aggregation,field,position,is,out,of,range,aggregation,function,factory,factory,function,get,factory,aggregation,function,agg,funct,factory,create,aggregation,function,in,type,get,type,at,field,get,type,class,this,aggregation,functions,add,agg,funct,this,fields,add,field,this,grouping,null
ScalaAggregateOperator -> public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field);1411473593;<p>_Non grouped aggregation;public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field) {_		super(Validate.notNull(input), input.getType())___		Validate.notNull(function)___		if (!input.getType().isTupleType()) {_			throw new InvalidProgramException("Aggregating on field positions is only possible on tuple data types.")__		}__		TupleTypeInfoBase<?> inType = (TupleTypeInfoBase<?>) input.getType()___		if (field < 0 || field >= inType.getArity()) {_			throw new IllegalArgumentException("Aggregation field position is out of range.")__		}__		AggregationFunctionFactory factory = function.getFactory()__		AggregationFunction<?> aggFunct = factory.createAggregationFunction(inType.getTypeAt(field).getTypeClass())___		_		this.aggregationFunctions.add(aggFunct)__		this.fields.add(field)__		this.grouping = null__	};p,non,grouped,aggregation;public,scala,aggregate,operator,org,apache,flink,api,java,data,set,in,input,aggregations,function,int,field,super,validate,not,null,input,input,get,type,validate,not,null,function,if,input,get,type,is,tuple,type,throw,new,invalid,program,exception,aggregating,on,field,positions,is,only,possible,on,tuple,data,types,tuple,type,info,base,in,type,tuple,type,info,base,input,get,type,if,field,0,field,in,type,get,arity,throw,new,illegal,argument,exception,aggregation,field,position,is,out,of,range,aggregation,function,factory,factory,function,get,factory,aggregation,function,agg,funct,factory,create,aggregation,function,in,type,get,type,at,field,get,type,class,this,aggregation,functions,add,agg,funct,this,fields,add,field,this,grouping,null
ScalaAggregateOperator -> public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field);1412007326;<p>_Non grouped aggregation;public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field) {_		super(Validate.notNull(input), input.getType())___		Validate.notNull(function)___		if (!input.getType().isTupleType()) {_			throw new InvalidProgramException("Aggregating on field positions is only possible on tuple data types.")__		}__		TupleTypeInfoBase<?> inType = (TupleTypeInfoBase<?>) input.getType()___		if (field < 0 || field >= inType.getArity()) {_			throw new IllegalArgumentException("Aggregation field position is out of range.")__		}__		AggregationFunctionFactory factory = function.getFactory()__		AggregationFunction<?> aggFunct = factory.createAggregationFunction(inType.getTypeAt(field).getTypeClass())___		_		this.aggregationFunctions.add(aggFunct)__		this.fields.add(field)__		this.grouping = null__	};p,non,grouped,aggregation;public,scala,aggregate,operator,org,apache,flink,api,java,data,set,in,input,aggregations,function,int,field,super,validate,not,null,input,input,get,type,validate,not,null,function,if,input,get,type,is,tuple,type,throw,new,invalid,program,exception,aggregating,on,field,positions,is,only,possible,on,tuple,data,types,tuple,type,info,base,in,type,tuple,type,info,base,input,get,type,if,field,0,field,in,type,get,arity,throw,new,illegal,argument,exception,aggregation,field,position,is,out,of,range,aggregation,function,factory,factory,function,get,factory,aggregation,function,agg,funct,factory,create,aggregation,function,in,type,get,type,at,field,get,type,class,this,aggregation,functions,add,agg,funct,this,fields,add,field,this,grouping,null
ScalaAggregateOperator -> public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field);1412761141;<p>_Non grouped aggregation;public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field) {_		super(Validate.notNull(input), input.getType())___		Validate.notNull(function)___		if (!input.getType().isTupleType()) {_			throw new InvalidProgramException("Aggregating on field positions is only possible on tuple data types.")__		}__		TupleTypeInfoBase<?> inType = (TupleTypeInfoBase<?>) input.getType()___		if (field < 0 || field >= inType.getArity()) {_			throw new IllegalArgumentException("Aggregation field position is out of range.")__		}__		AggregationFunctionFactory factory = function.getFactory()__		AggregationFunction<?> aggFunct = factory.createAggregationFunction(inType.getTypeAt(field).getTypeClass())___		_		this.aggregationFunctions.add(aggFunct)__		this.fields.add(field)__		this.grouping = null__	};p,non,grouped,aggregation;public,scala,aggregate,operator,org,apache,flink,api,java,data,set,in,input,aggregations,function,int,field,super,validate,not,null,input,input,get,type,validate,not,null,function,if,input,get,type,is,tuple,type,throw,new,invalid,program,exception,aggregating,on,field,positions,is,only,possible,on,tuple,data,types,tuple,type,info,base,in,type,tuple,type,info,base,input,get,type,if,field,0,field,in,type,get,arity,throw,new,illegal,argument,exception,aggregation,field,position,is,out,of,range,aggregation,function,factory,factory,function,get,factory,aggregation,function,agg,funct,factory,create,aggregation,function,in,type,get,type,at,field,get,type,class,this,aggregation,functions,add,agg,funct,this,fields,add,field,this,grouping,null
ScalaAggregateOperator -> public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field);1416309577;<p>_Non grouped aggregation;public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field) {_		super(Validate.notNull(input), input.getType())___		Validate.notNull(function)___		if (!input.getType().isTupleType()) {_			throw new InvalidProgramException("Aggregating on field positions is only possible on tuple data types.")__		}__		TupleTypeInfoBase<?> inType = (TupleTypeInfoBase<?>) input.getType()___		if (field < 0 || field >= inType.getArity()) {_			throw new IllegalArgumentException("Aggregation field position is out of range.")__		}__		AggregationFunctionFactory factory = function.getFactory()__		AggregationFunction<?> aggFunct = factory.createAggregationFunction(inType.getTypeAt(field).getTypeClass())___		_		this.aggregationFunctions.add(aggFunct)__		this.fields.add(field)__		this.grouping = null__	};p,non,grouped,aggregation;public,scala,aggregate,operator,org,apache,flink,api,java,data,set,in,input,aggregations,function,int,field,super,validate,not,null,input,input,get,type,validate,not,null,function,if,input,get,type,is,tuple,type,throw,new,invalid,program,exception,aggregating,on,field,positions,is,only,possible,on,tuple,data,types,tuple,type,info,base,in,type,tuple,type,info,base,input,get,type,if,field,0,field,in,type,get,arity,throw,new,illegal,argument,exception,aggregation,field,position,is,out,of,range,aggregation,function,factory,factory,function,get,factory,aggregation,function,agg,funct,factory,create,aggregation,function,in,type,get,type,at,field,get,type,class,this,aggregation,functions,add,agg,funct,this,fields,add,field,this,grouping,null
ScalaAggregateOperator -> public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field);1416482279;<p>_Non grouped aggregation;public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field) {_		super(Validate.notNull(input), input.getType())___		Validate.notNull(function)___		if (!input.getType().isTupleType()) {_			throw new InvalidProgramException("Aggregating on field positions is only possible on tuple data types.")__		}__		TupleTypeInfoBase<?> inType = (TupleTypeInfoBase<?>) input.getType()___		if (field < 0 || field >= inType.getArity()) {_			throw new IllegalArgumentException("Aggregation field position is out of range.")__		}__		AggregationFunctionFactory factory = function.getFactory()__		AggregationFunction<?> aggFunct = factory.createAggregationFunction(inType.getTypeAt(field).getTypeClass())___		_		this.aggregationFunctions.add(aggFunct)__		this.fields.add(field)__		this.grouping = null__	};p,non,grouped,aggregation;public,scala,aggregate,operator,org,apache,flink,api,java,data,set,in,input,aggregations,function,int,field,super,validate,not,null,input,input,get,type,validate,not,null,function,if,input,get,type,is,tuple,type,throw,new,invalid,program,exception,aggregating,on,field,positions,is,only,possible,on,tuple,data,types,tuple,type,info,base,in,type,tuple,type,info,base,input,get,type,if,field,0,field,in,type,get,arity,throw,new,illegal,argument,exception,aggregation,field,position,is,out,of,range,aggregation,function,factory,factory,function,get,factory,aggregation,function,agg,funct,factory,create,aggregation,function,in,type,get,type,at,field,get,type,class,this,aggregation,functions,add,agg,funct,this,fields,add,field,this,grouping,null
ScalaAggregateOperator -> public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field);1418569795;<p>_Non grouped aggregation;public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field) {_		super(Validate.notNull(input), input.getType())___		Validate.notNull(function)___		if (!input.getType().isTupleType()) {_			throw new InvalidProgramException("Aggregating on field positions is only possible on tuple data types.")__		}__		TupleTypeInfoBase<?> inType = (TupleTypeInfoBase<?>) input.getType()___		if (field < 0 || field >= inType.getArity()) {_			throw new IllegalArgumentException("Aggregation field position is out of range.")__		}__		AggregationFunctionFactory factory = function.getFactory()__		AggregationFunction<?> aggFunct = factory.createAggregationFunction(inType.getTypeAt(field).getTypeClass())___		_		this.aggregationFunctions.add(aggFunct)__		this.fields.add(field)__		this.grouping = null__	};p,non,grouped,aggregation;public,scala,aggregate,operator,org,apache,flink,api,java,data,set,in,input,aggregations,function,int,field,super,validate,not,null,input,input,get,type,validate,not,null,function,if,input,get,type,is,tuple,type,throw,new,invalid,program,exception,aggregating,on,field,positions,is,only,possible,on,tuple,data,types,tuple,type,info,base,in,type,tuple,type,info,base,input,get,type,if,field,0,field,in,type,get,arity,throw,new,illegal,argument,exception,aggregation,field,position,is,out,of,range,aggregation,function,factory,factory,function,get,factory,aggregation,function,agg,funct,factory,create,aggregation,function,in,type,get,type,at,field,get,type,class,this,aggregation,functions,add,agg,funct,this,fields,add,field,this,grouping,null
ScalaAggregateOperator -> public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field);1423570503;<p>_Non grouped aggregation;public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field) {_		super(Validate.notNull(input), input.getType())___		Validate.notNull(function)___		if (!input.getType().isTupleType()) {_			throw new InvalidProgramException("Aggregating on field positions is only possible on tuple data types.")__		}__		TupleTypeInfoBase<?> inType = (TupleTypeInfoBase<?>) input.getType()___		if (field < 0 || field >= inType.getArity()) {_			throw new IllegalArgumentException("Aggregation field position is out of range.")__		}__		AggregationFunctionFactory factory = function.getFactory()__		AggregationFunction<?> aggFunct = factory.createAggregationFunction(inType.getTypeAt(field).getTypeClass())___		_		this.aggregationFunctions.add(aggFunct)__		this.fields.add(field)__		this.grouping = null__	};p,non,grouped,aggregation;public,scala,aggregate,operator,org,apache,flink,api,java,data,set,in,input,aggregations,function,int,field,super,validate,not,null,input,input,get,type,validate,not,null,function,if,input,get,type,is,tuple,type,throw,new,invalid,program,exception,aggregating,on,field,positions,is,only,possible,on,tuple,data,types,tuple,type,info,base,in,type,tuple,type,info,base,input,get,type,if,field,0,field,in,type,get,arity,throw,new,illegal,argument,exception,aggregation,field,position,is,out,of,range,aggregation,function,factory,factory,function,get,factory,aggregation,function,agg,funct,factory,create,aggregation,function,in,type,get,type,at,field,get,type,class,this,aggregation,functions,add,agg,funct,this,fields,add,field,this,grouping,null
ScalaAggregateOperator -> public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field);1427097830;<p>_Non grouped aggregation;public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field) {_		super(Validate.notNull(input), input.getType())___		Validate.notNull(function)___		if (!input.getType().isTupleType()) {_			throw new InvalidProgramException("Aggregating on field positions is only possible on tuple data types.")__		}__		TupleTypeInfoBase<?> inType = (TupleTypeInfoBase<?>) input.getType()___		if (field < 0 || field >= inType.getArity()) {_			throw new IllegalArgumentException("Aggregation field position is out of range.")__		}__		AggregationFunctionFactory factory = function.getFactory()__		AggregationFunction<?> aggFunct = factory.createAggregationFunction(inType.getTypeAt(field).getTypeClass())___		_		this.aggregationFunctions.add(aggFunct)__		this.fields.add(field)__		this.grouping = null__	};p,non,grouped,aggregation;public,scala,aggregate,operator,org,apache,flink,api,java,data,set,in,input,aggregations,function,int,field,super,validate,not,null,input,input,get,type,validate,not,null,function,if,input,get,type,is,tuple,type,throw,new,invalid,program,exception,aggregating,on,field,positions,is,only,possible,on,tuple,data,types,tuple,type,info,base,in,type,tuple,type,info,base,input,get,type,if,field,0,field,in,type,get,arity,throw,new,illegal,argument,exception,aggregation,field,position,is,out,of,range,aggregation,function,factory,factory,function,get,factory,aggregation,function,agg,funct,factory,create,aggregation,function,in,type,get,type,at,field,get,type,class,this,aggregation,functions,add,agg,funct,this,fields,add,field,this,grouping,null
ScalaAggregateOperator -> public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field);1431696388;<p>_Non grouped aggregation;public ScalaAggregateOperator(org.apache.flink.api.java.DataSet<IN> input, Aggregations function, int field) {_		super(Preconditions.checkNotNull(input), input.getType())___		Preconditions.checkNotNull(function)___		if (!input.getType().isTupleType()) {_			throw new InvalidProgramException("Aggregating on field positions is only possible on tuple data types.")__		}__		TupleTypeInfoBase<?> inType = (TupleTypeInfoBase<?>) input.getType()___		if (field < 0 || field >= inType.getArity()) {_			throw new IllegalArgumentException("Aggregation field position is out of range.")__		}__		AggregationFunctionFactory factory = function.getFactory()__		AggregationFunction<?> aggFunct = factory.createAggregationFunction(inType.getTypeAt(field).getTypeClass())___		_		this.aggregationFunctions.add(aggFunct)__		this.fields.add(field)__		this.grouping = null__	};p,non,grouped,aggregation;public,scala,aggregate,operator,org,apache,flink,api,java,data,set,in,input,aggregations,function,int,field,super,preconditions,check,not,null,input,input,get,type,preconditions,check,not,null,function,if,input,get,type,is,tuple,type,throw,new,invalid,program,exception,aggregating,on,field,positions,is,only,possible,on,tuple,data,types,tuple,type,info,base,in,type,tuple,type,info,base,input,get,type,if,field,0,field,in,type,get,arity,throw,new,illegal,argument,exception,aggregation,field,position,is,out,of,range,aggregation,function,factory,factory,function,get,factory,aggregation,function,agg,funct,factory,create,aggregation,function,in,type,get,type,at,field,get,type,class,this,aggregation,functions,add,agg,funct,this,fields,add,field,this,grouping,null
