commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getSslKeyPassword() {     return sslKeyPassword. }
false;public;1;3;;public void setSslKeyPassword(String sslKeyPassword) {     this.sslKeyPassword = sslKeyPassword. }
false;public;0;3;;public String getSslPassword() {     return sslPassword. }
false;public;1;3;;public void setSslPassword(String sslPassword) {     this.sslPassword = sslPassword. }
false;public;0;3;;public String getSslKeystore() {     return sslKeystore. }
false;public;1;3;;public void setSslKeystore(String sslKeystore) {     this.sslKeystore = sslKeystore. }
false;public;0;3;;public String getSecurityPolicy() {     return securityPolicy. }
false;public;1;3;;public void setSecurityPolicy(String securityPolicy) {     this.securityPolicy = securityPolicy. }
false;public;0;3;;public List<Extension> getExtensions() {     return extensions. }
false;public;1;3;;public void setExtensions(List<Extension> extensions) {     this.extensions = extensions. }
false;public;0;3;;public String getSslContextParameters() {     return sslContextParameters. }
false;public;1;3;;public void setSslContextParameters(String sslContextParameters) {     this.sslContextParameters = sslContextParameters. }
false;public;0;3;;public Boolean getUseGlobalSslContextParameters() {     return useGlobalSslContextParameters. }
false;public;1;4;;public void setUseGlobalSslContextParameters(Boolean useGlobalSslContextParameters) {     this.useGlobalSslContextParameters = useGlobalSslContextParameters. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
