commented;modifiers;parameterAmount;loc;comment;code
false;;1;4;;@Override X509ExtendedKeyManager createKeyManager(@Nullable Environment environment) {     return null. }
false;;1;4;;@Override X509ExtendedTrustManager createTrustManager(@Nullable Environment environment) {     return null. }
false;;1;4;;@Override Collection<CertificateInfo> certificates(Environment environment) {     return Collections.emptyList(). }
false;;1;4;;@Override List<Path> filesToMonitor(@Nullable Environment environment) {     return Collections.emptyList(). }
false;public;0;4;;@Override public String toString() {     return "NONE". }
false;public;1;4;;@Override public boolean equals(Object o) {     return o == this. }
false;public;0;4;;@Override public int hashCode() {     return System.identityHashCode(this). }
false;;1;4;;@Override List<PrivateKey> privateKeys(@Nullable Environment environment) {     return Collections.emptyList(). }
false;abstract;1;1;;abstract X509ExtendedKeyManager createKeyManager(@Nullable Environment environment).
false;abstract;1;1;;abstract List<PrivateKey> privateKeys(@Nullable Environment environment).
