commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public User getUser() {     return this.user. }
false;public;0;3;;public Filter getFilter() {     return this.filter. }
false;public;0;3;;public int getOrder() {     return this.order. }
false;public;1;3;;public void setOrder(int order) {     this.order = order. }
false;public;0;3;;public Set<DispatcherType> getDispatcherTypes() {     return this.dispatcherTypes. }
false;public;1;3;;public void setDispatcherTypes(Set<DispatcherType> dispatcherTypes) {     this.dispatcherTypes = dispatcherTypes. }
false;public;0;3;;public String getName() {     return this.name. }
false;public;1;3;;public void setName(String name) {     this.name = name. }
false;public;0;3;;public String getPassword() {     return this.password. }
false;public;1;7;;public void setPassword(String password) {     if (!StringUtils.hasLength(password)) {         return.     }     this.passwordGenerated = false.     this.password = password. }
false;public;0;3;;public List<String> getRoles() {     return this.roles. }
false;public;1;3;;public void setRoles(List<String> roles) {     this.roles = new ArrayList<>(roles). }
false;public;0;3;;public boolean isPasswordGenerated() {     return this.passwordGenerated. }
