commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getUris() {     return uris. }
false;public;1;3;;public void setUris(String uris) {     this.uris = uris. }
false;public;0;3;;public String getSslContextParameters() {     return sslContextParameters. }
false;public;1;3;;public void setSslContextParameters(String sslContextParameters) {     this.sslContextParameters = sslContextParameters. }
false;public;0;3;;public String getUserName() {     return userName. }
false;public;1;3;;public void setUserName(String userName) {     this.userName = userName. }
false;public;0;3;;public String getPassword() {     return password. }
false;public;1;3;;public void setPassword(String password) {     this.password = password. }
false;public;0;3;;public EtcdConfigurationNestedConfiguration getConfiguration() {     return configuration. }
false;public;1;4;;public void setConfiguration(EtcdConfigurationNestedConfiguration configuration) {     this.configuration = configuration. }
false;public;0;3;;public Boolean getUseGlobalSslContextParameters() {     return useGlobalSslContextParameters. }
false;public;1;4;;public void setUseGlobalSslContextParameters(Boolean useGlobalSslContextParameters) {     this.useGlobalSslContextParameters = useGlobalSslContextParameters. }
false;public;0;3;;public Boolean getResolvePropertyPlaceholders() {     return resolvePropertyPlaceholders. }
false;public;1;4;;public void setResolvePropertyPlaceholders(Boolean resolvePropertyPlaceholders) {     this.resolvePropertyPlaceholders = resolvePropertyPlaceholders. }
false;public;0;3;;public String getUris() {     return uris. }
false;public;1;3;;public void setUris(String uris) {     this.uris = uris. }
false;public;0;3;;public SSLContextParameters getSslContextParameters() {     return sslContextParameters. }
false;public;1;4;;public void setSslContextParameters(SSLContextParameters sslContextParameters) {     this.sslContextParameters = sslContextParameters. }
false;public;0;3;;public String getUserName() {     return userName. }
false;public;1;3;;public void setUserName(String userName) {     this.userName = userName. }
false;public;0;3;;public String getPassword() {     return password. }
false;public;1;3;;public void setPassword(String password) {     this.password = password. }
false;public;0;3;;public Boolean getSendEmptyExchangeOnTimeout() {     return sendEmptyExchangeOnTimeout. }
false;public;1;4;;public void setSendEmptyExchangeOnTimeout(Boolean sendEmptyExchangeOnTimeout) {     this.sendEmptyExchangeOnTimeout = sendEmptyExchangeOnTimeout. }
false;public;0;3;;public Boolean getRecursive() {     return recursive. }
false;public;1;3;;public void setRecursive(Boolean recursive) {     this.recursive = recursive. }
false;public;0;3;;public Integer getTimeToLive() {     return timeToLive. }
false;public;1;3;;public void setTimeToLive(Integer timeToLive) {     this.timeToLive = timeToLive. }
false;public;0;3;;public Long getTimeout() {     return timeout. }
false;public;1;3;;public void setTimeout(Long timeout) {     this.timeout = timeout. }
false;public;0;3;;public Long getFromIndex() {     return fromIndex. }
false;public;1;3;;public void setFromIndex(Long fromIndex) {     this.fromIndex = fromIndex. }
false;public;0;3;;public String getServicePath() {     return servicePath. }
false;public;1;3;;public void setServicePath(String servicePath) {     this.servicePath = servicePath. }
