# id;timestamp;commentText;codeText;commentWords;codeWords
ThemeTag -> @Override 	protected MessageSource getMessageSource();1328020251;Use the theme MessageSource for theme message resolution.;@Override_	protected MessageSource getMessageSource() {_		return getRequestContext().getTheme().getMessageSource()__	};use,the,theme,message,source,for,theme,message,resolution;override,protected,message,source,get,message,source,return,get,request,context,get,theme,get,message,source
ThemeTag -> @Override 	protected MessageSource getMessageSource();1356735495;Use the theme MessageSource for theme message resolution.;@Override_	protected MessageSource getMessageSource() {_		return getRequestContext().getTheme().getMessageSource()__	};use,the,theme,message,source,for,theme,message,resolution;override,protected,message,source,get,message,source,return,get,request,context,get,theme,get,message,source
ThemeTag -> @Override 	protected MessageSource getMessageSource();1374515569;Use the theme MessageSource for theme message resolution.;@Override_	protected MessageSource getMessageSource() {_		return getRequestContext().getTheme().getMessageSource()__	};use,the,theme,message,source,for,theme,message,resolution;override,protected,message,source,get,message,source,return,get,request,context,get,theme,get,message,source
ThemeTag -> @Override 	protected MessageSource getMessageSource();1374525038;Use the theme MessageSource for theme message resolution.;@Override_	protected MessageSource getMessageSource() {_		return getRequestContext().getTheme().getMessageSource()__	};use,the,theme,message,source,for,theme,message,resolution;override,protected,message,source,get,message,source,return,get,request,context,get,theme,get,message,source
ThemeTag -> @Override 	protected MessageSource getMessageSource();1507227923;Use the theme MessageSource for theme message resolution.;@Override_	protected MessageSource getMessageSource() {_		return getRequestContext().getTheme().getMessageSource()__	};use,the,theme,message,source,for,theme,message,resolution;override,protected,message,source,get,message,source,return,get,request,context,get,theme,get,message,source
ThemeTag -> @Override 	protected MessageSource getMessageSource();1530174524;Use the theme MessageSource for theme message resolution.;@Override_	protected MessageSource getMessageSource() {_		return getRequestContext().getTheme().getMessageSource()__	};use,the,theme,message,source,for,theme,message,resolution;override,protected,message,source,get,message,source,return,get,request,context,get,theme,get,message,source
ThemeTag -> @Override 	protected String getNoSuchMessageExceptionDescription(NoSuchMessageException ex);1328020251;Return exception message that indicates the current theme.;@Override_	protected String getNoSuchMessageExceptionDescription(NoSuchMessageException ex) {_		return "Theme '" + getRequestContext().getTheme().getName() + "': " + ex.getMessage()__	};return,exception,message,that,indicates,the,current,theme;override,protected,string,get,no,such,message,exception,description,no,such,message,exception,ex,return,theme,get,request,context,get,theme,get,name,ex,get,message
ThemeTag -> @Override 	protected String getNoSuchMessageExceptionDescription(NoSuchMessageException ex);1356735495;Return exception message that indicates the current theme.;@Override_	protected String getNoSuchMessageExceptionDescription(NoSuchMessageException ex) {_		return "Theme '" + getRequestContext().getTheme().getName() + "': " + ex.getMessage()__	};return,exception,message,that,indicates,the,current,theme;override,protected,string,get,no,such,message,exception,description,no,such,message,exception,ex,return,theme,get,request,context,get,theme,get,name,ex,get,message
ThemeTag -> @Override 	protected String getNoSuchMessageExceptionDescription(NoSuchMessageException ex);1374515569;Return exception message that indicates the current theme.;@Override_	protected String getNoSuchMessageExceptionDescription(NoSuchMessageException ex) {_		return "Theme '" + getRequestContext().getTheme().getName() + "': " + ex.getMessage()__	};return,exception,message,that,indicates,the,current,theme;override,protected,string,get,no,such,message,exception,description,no,such,message,exception,ex,return,theme,get,request,context,get,theme,get,name,ex,get,message
ThemeTag -> @Override 	protected String getNoSuchMessageExceptionDescription(NoSuchMessageException ex);1374525038;Return exception message that indicates the current theme.;@Override_	protected String getNoSuchMessageExceptionDescription(NoSuchMessageException ex) {_		return "Theme '" + getRequestContext().getTheme().getName() + "': " + ex.getMessage()__	};return,exception,message,that,indicates,the,current,theme;override,protected,string,get,no,such,message,exception,description,no,such,message,exception,ex,return,theme,get,request,context,get,theme,get,name,ex,get,message
ThemeTag -> @Override 	protected String getNoSuchMessageExceptionDescription(NoSuchMessageException ex);1507227923;Return exception message that indicates the current theme.;@Override_	protected String getNoSuchMessageExceptionDescription(NoSuchMessageException ex) {_		return "Theme '" + getRequestContext().getTheme().getName() + "': " + ex.getMessage()__	};return,exception,message,that,indicates,the,current,theme;override,protected,string,get,no,such,message,exception,description,no,such,message,exception,ex,return,theme,get,request,context,get,theme,get,name,ex,get,message
ThemeTag -> @Override 	protected String getNoSuchMessageExceptionDescription(NoSuchMessageException ex);1530174524;Return exception message that indicates the current theme.;@Override_	protected String getNoSuchMessageExceptionDescription(NoSuchMessageException ex) {_		return "Theme '" + getRequestContext().getTheme().getName() + "': " + ex.getMessage()__	};return,exception,message,that,indicates,the,current,theme;override,protected,string,get,no,such,message,exception,description,no,such,message,exception,ex,return,theme,get,request,context,get,theme,get,name,ex,get,message
