commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;// ************************************************************************* // Properties // ************************************************************************* public Integer getTimeout() {     return timeout. }
true;public;1;3;/**  * Set the time the services will be retained.  */ ;/**  * Set the time the services will be retained.  */ public void setTimeout(Integer timeout) {     this.timeout = timeout. }
false;public;0;3;;public TimeUnit getUnits() {     return units. }
true;public;1;3;/**  * Set the time unit for the timeout.  */ ;/**  * Set the time unit for the timeout.  */ public void setUnits(TimeUnit units) {     this.units = units. }
false;public;0;3;;public ServiceCallServiceDiscoveryConfiguration getServiceDiscoveryConfiguration() {     return serviceDiscoveryConfiguration. }
true;public;1;3;/**  * Set the service-call configuration to use  */ ;/**  * Set the service-call configuration to use  */ public void setServiceDiscoveryConfiguration(ServiceCallServiceDiscoveryConfiguration serviceDiscoveryConfiguration) {     this.serviceDiscoveryConfiguration = serviceDiscoveryConfiguration. }
true;public;1;4;/**  * Set the time the services will be retained.  */ ;// ************************************************************************* // Fluent API // ************************************************************************* /**  * Set the time the services will be retained.  */ public CachingServiceCallServiceDiscoveryConfiguration timeout(Integer timeout) {     setTimeout(timeout).     return this. }
true;public;1;4;/**  *  Set the time unit for the timeout.  */ ;/**  *  Set the time unit for the timeout.  */ public CachingServiceCallServiceDiscoveryConfiguration units(TimeUnit units) {     setUnits(units).     return this. }
true;public;1;4;/**  *  Set the service-call configuration to use  */ ;/**  *  Set the service-call configuration to use  */ public CachingServiceCallServiceDiscoveryConfiguration serviceDiscoveryConfiguration(ServiceCallServiceDiscoveryConfiguration serviceDiscoveryConfiguration) {     setServiceDiscoveryConfiguration(serviceDiscoveryConfiguration).     return this. }
false;public;0;6;;// ***************************** // Shortcuts - ServiceDiscovery // ***************************** public CachingServiceCallServiceDiscoveryConfiguration cachingServiceDiscovery() {     CachingServiceCallServiceDiscoveryConfiguration conf = new CachingServiceCallServiceDiscoveryConfiguration().     setServiceDiscoveryConfiguration(conf).     return serviceDiscoveryConfiguration(conf). }
false;public;0;6;;public ConsulServiceCallServiceDiscoveryConfiguration consulServiceDiscovery() {     ConsulServiceCallServiceDiscoveryConfiguration conf = new ConsulServiceCallServiceDiscoveryConfiguration().     setServiceDiscoveryConfiguration(conf).     return conf. }
false;public;0;6;;public DnsServiceCallServiceDiscoveryConfiguration dnsServiceDiscovery() {     DnsServiceCallServiceDiscoveryConfiguration conf = new DnsServiceCallServiceDiscoveryConfiguration().     setServiceDiscoveryConfiguration(conf).     return conf. }
false;public;0;6;;public EtcdServiceCallServiceDiscoveryConfiguration etcdServiceDiscovery() {     EtcdServiceCallServiceDiscoveryConfiguration conf = new EtcdServiceCallServiceDiscoveryConfiguration().     setServiceDiscoveryConfiguration(conf).     return conf. }
false;public;0;6;;public KubernetesServiceCallServiceDiscoveryConfiguration kubernetesServiceDiscovery() {     KubernetesServiceCallServiceDiscoveryConfiguration conf = new KubernetesServiceCallServiceDiscoveryConfiguration().     setServiceDiscoveryConfiguration(conf).     return conf. }
false;public;0;6;;public CombinedServiceCallServiceDiscoveryConfiguration combinedServiceDiscovery() {     CombinedServiceCallServiceDiscoveryConfiguration conf = new CombinedServiceCallServiceDiscoveryConfiguration().     setServiceDiscoveryConfiguration(conf).     return conf. }
false;public;0;6;;public StaticServiceCallServiceDiscoveryConfiguration staticServiceDiscovery() {     StaticServiceCallServiceDiscoveryConfiguration conf = new StaticServiceCallServiceDiscoveryConfiguration().     setServiceDiscoveryConfiguration(conf).     return conf. }
false;protected;2;6;;// ************************************************************************* // Utilities // ************************************************************************* @Override protected void postProcessFactoryParameters(CamelContext camelContext, Map<String, Object> parameters) throws Exception {     if (serviceDiscoveryConfiguration != null) {         parameters.put("serviceDiscovery", serviceDiscoveryConfiguration.newInstance(camelContext)).     } }
