commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;// ************************************************************************* // Properties // ************************************************************************* public List<ServiceCallServiceDiscoveryConfiguration> getServiceDiscoveryConfigurations() {     return serviceDiscoveryConfigurations. }
true;public;1;3;/**  * List of ServiceDiscovery configuration to use  * @param serviceDiscoveryConfigurations  */ ;/**  * List of ServiceDiscovery configuration to use  * @param serviceDiscoveryConfigurations  */ public void setServiceDiscoveryConfigurations(List<ServiceCallServiceDiscoveryConfiguration> serviceDiscoveryConfigurations) {     this.serviceDiscoveryConfigurations = serviceDiscoveryConfigurations. }
true;public;1;7;/**  *  Add a ServiceDiscovery configuration  */ ;/**  *  Add a ServiceDiscovery configuration  */ public void addServiceDiscoveryConfigurations(ServiceCallServiceDiscoveryConfiguration serviceDiscoveryConfiguration) {     if (serviceDiscoveryConfigurations == null) {         serviceDiscoveryConfigurations = new ArrayList<>().     }     serviceDiscoveryConfigurations.add(serviceDiscoveryConfiguration). }
true;public;1;4;/**  *  List of ServiceDiscovery configuration to use  */ ;// ************************************************************************* // Fluent API // ************************************************************************* /**  *  List of ServiceDiscovery configuration to use  */ public CombinedServiceCallServiceDiscoveryConfiguration serviceDiscoveryConfigurations(List<ServiceCallServiceDiscoveryConfiguration> serviceDiscoveryConfigurations) {     setServiceDiscoveryConfigurations(serviceDiscoveryConfigurations).     return this. }
true;public;1;4;/**  *  Add a ServiceDiscovery configuration  */ ;/**  *  Add a ServiceDiscovery configuration  */ public CombinedServiceCallServiceDiscoveryConfiguration serviceDiscoveryConfiguration(ServiceCallServiceDiscoveryConfiguration serviceDiscoveryConfiguration) {     addServiceDiscoveryConfigurations(serviceDiscoveryConfiguration).     return this. }
false;public;0;6;;// ***************************** // Shortcuts - ServiceDiscovery // ***************************** public CachingServiceCallServiceDiscoveryConfiguration cachingServiceDiscovery() {     CachingServiceCallServiceDiscoveryConfiguration conf = new CachingServiceCallServiceDiscoveryConfiguration().     addServiceDiscoveryConfigurations(conf).     return conf. }
false;public;0;6;;public ConsulServiceCallServiceDiscoveryConfiguration consulServiceDiscovery() {     ConsulServiceCallServiceDiscoveryConfiguration conf = new ConsulServiceCallServiceDiscoveryConfiguration().     addServiceDiscoveryConfigurations(conf).     return conf. }
false;public;0;6;;public DnsServiceCallServiceDiscoveryConfiguration dnsServiceDiscovery() {     DnsServiceCallServiceDiscoveryConfiguration conf = new DnsServiceCallServiceDiscoveryConfiguration().     addServiceDiscoveryConfigurations(conf).     return conf. }
false;public;0;6;;public EtcdServiceCallServiceDiscoveryConfiguration etcdServiceDiscovery() {     EtcdServiceCallServiceDiscoveryConfiguration conf = new EtcdServiceCallServiceDiscoveryConfiguration().     addServiceDiscoveryConfigurations(conf).     return conf. }
false;public;0;6;;public KubernetesServiceCallServiceDiscoveryConfiguration kubernetesServiceDiscovery() {     KubernetesServiceCallServiceDiscoveryConfiguration conf = new KubernetesServiceCallServiceDiscoveryConfiguration().     addServiceDiscoveryConfigurations(conf).     return conf. }
false;public;0;6;;public CombinedServiceCallServiceDiscoveryConfiguration combinedServiceDiscovery() {     CombinedServiceCallServiceDiscoveryConfiguration conf = new CombinedServiceCallServiceDiscoveryConfiguration().     addServiceDiscoveryConfigurations(conf).     return conf. }
false;public;0;6;;public StaticServiceCallServiceDiscoveryConfiguration staticServiceDiscovery() {     StaticServiceCallServiceDiscoveryConfiguration conf = new StaticServiceCallServiceDiscoveryConfiguration().     addServiceDiscoveryConfigurations(conf).     return conf. }
false;protected;2;11;;// ************************************************************************* // Utilities // ************************************************************************* @Override protected void postProcessFactoryParameters(final CamelContext camelContext, final Map<String, Object> parameters) throws Exception {     if (serviceDiscoveryConfigurations != null && !serviceDiscoveryConfigurations.isEmpty()) {         List<ServiceDiscovery> discoveries = new ArrayList<>(serviceDiscoveryConfigurations.size()).         for (ServiceCallServiceDiscoveryConfiguration conf : serviceDiscoveryConfigurations) {             discoveries.add(conf.newInstance(camelContext)).         }         parameters.put("serviceDiscoveryList", discoveries).     } }
