commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public String getField() {     return field. }
false;public;1;3;;public void setField(String field) {     this.field = field. }
false;public;0;3;;public Boolean isDeprecatedAndHidden() {     return deprecatedAndHidden. }
false;public;1;3;;public void setDeprecatedAndHidden(Boolean deprecatedAndHidden) {     this.deprecatedAndHidden = deprecatedAndHidden. }
false;public;0;3;;public String getRelationshipName() {     return relationshipName. }
false;public;1;3;;public void setRelationshipName(String relationshipName) {     this.relationshipName = relationshipName. }
false;public;0;3;;public Boolean isCascadeDelete() {     return cascadeDelete. }
false;public;1;3;;public void setCascadeDelete(Boolean cascadeDelete) {     this.cascadeDelete = cascadeDelete. }
false;public;0;3;;public Boolean isRestrictedDelete() {     return restrictedDelete. }
false;public;1;3;;public void setRestrictedDelete(Boolean restrictedDelete) {     this.restrictedDelete = restrictedDelete. }
false;public;0;3;;public String getChildSObject() {     return childSObject. }
false;public;1;3;;public void setChildSObject(String childSObject) {     this.childSObject = childSObject. }
false;public;0;3;;public String getJunctionIdListName() {     return junctionIdListName. }
false;public;1;3;;public void setJunctionIdListName(String junctionIdListName) {     this.junctionIdListName = junctionIdListName. }
false;public;0;3;;public List<String> getJunctionReferenceTo() {     return junctionReferenceTo. }
false;public;1;3;;public void setJunctionReferenceTo(List<String> junctionReferenceTo) {     this.junctionReferenceTo = junctionReferenceTo. }
