commented;modifiers;parameterAmount;loc;comment;code
false;public,static;1;4;;@Converter public static ACK toACK(String body) throws HL7Exception {     return toMessage(ACK.class, body). }
false;public,static;2;4;;@Converter public static ACK toACK(byte[] body, Exchange exchange) throws HL7Exception, IOException {     return toMessage(ACK.class, body, exchange). }
false;public,static;1;4;;@Converter public static ADR_A19 toAdrA19(String body) throws HL7Exception {     return toMessage(ADR_A19.class, body). }
false;public,static;2;4;;@Converter public static ADR_A19 toAdrA19(byte[] body, Exchange exchange) throws HL7Exception, IOException {     return toMessage(ADR_A19.class, body, exchange). }
false;public,static;1;4;;@Converter public static ADT_A01 toAdtA01(String body) throws HL7Exception {     return toMessage(ADT_A01.class, body). }
false;public,static;2;4;;@Converter public static ADT_A01 toAdtA01(byte[] body, Exchange exchange) throws HL7Exception, IOException {     return toMessage(ADT_A01.class, body, exchange). }
false;public,static;1;4;;@Converter public static ADT_A02 toAdtA02(String body) throws HL7Exception {     return toMessage(ADT_A02.class, body). }
false;public,static;2;4;;@Converter public static ADT_A02 toAdtA02(byte[] body, Exchange exchange) throws HL7Exception, IOException {     return toMessage(ADT_A02.class, body, exchange). }
false;public,static;1;4;;@Converter public static ADT_A03 toAdtA03(String body) throws HL7Exception {     return toMessage(ADT_A03.class, body). }
false;public,static;2;4;;@Converter public static ADT_A03 toAdtA03(byte[] body, Exchange exchange) throws HL7Exception, IOException {     return toMessage(ADT_A03.class, body, exchange). }
false;public,static;1;4;;@Converter public static ADT_A04 toAdtA04(String body) throws HL7Exception {     return toMessage(ADT_A04.class, body). }
false;public,static;2;4;;@Converter public static ADT_A04 toAdtA04(byte[] body, Exchange exchange) throws HL7Exception, IOException {     return toMessage(ADT_A04.class, body, exchange). }
false;public,static;1;4;;@Converter public static ADT_A05 toAdtA05(String body) throws HL7Exception {     return toMessage(ADT_A05.class, body). }
false;public,static;2;4;;@Converter public static ADT_A05 toAdtA05(byte[] body, Exchange exchange) throws HL7Exception, IOException {     return toMessage(ADT_A05.class, body, exchange). }
false;public,static;1;4;;@Converter public static ADT_A06 toAdtA06(String body) throws HL7Exception {     return toMessage(ADT_A06.class, body). }
false;public,static;2;4;;@Converter public static ADT_A06 toAdtA06(byte[] body, Exchange exchange) throws HL7Exception, IOException {     return toMessage(ADT_A06.class, body, exchange). }
false;public,static;1;4;;@Converter public static ADT_A07 toAdtA07(String body) throws HL7Exception {     return toMessage(ADT_A07.class, body). }
false;public,static;2;4;;@Converter public static ADT_A07 toAdtA07(byte[] body, Exchange exchange) throws HL7Exception, IOException {     return toMessage(ADT_A07.class, body, exchange). }
false;public,static;1;4;;@Converter public static ADT_A08 toAdtA08(String body) throws HL7Exception {     return toMessage(ADT_A08.class, body). }
false;public,static;2;4;;@Converter public static ADT_A08 toAdtA08(byte[] body, Exchange exchange) throws HL7Exception, IOException {     return toMessage(ADT_A08.class, body, exchange). }
false;public,static;1;4;;@Converter public static ADT_A09 toAdtA09(String body) throws HL7Exception {     return toMessage(ADT_A09.class, body). }
