commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;public Pageable getPageable() {     return this.pageable. }
false;public;0;3;;public Sort getSort() {     return this.sort. }
false;public;0;3;;public String getPageParameter() {     return this.pageParameter. }
false;public;1;3;;public void setPageParameter(String pageParameter) {     this.pageParameter = pageParameter. }
false;public;0;3;;public String getSizeParameter() {     return this.sizeParameter. }
false;public;1;3;;public void setSizeParameter(String sizeParameter) {     this.sizeParameter = sizeParameter. }
false;public;0;3;;public boolean isOneIndexedParameters() {     return this.oneIndexedParameters. }
false;public;1;3;;public void setOneIndexedParameters(boolean oneIndexedParameters) {     this.oneIndexedParameters = oneIndexedParameters. }
false;public;0;3;;public String getPrefix() {     return this.prefix. }
false;public;1;3;;public void setPrefix(String prefix) {     this.prefix = prefix. }
false;public;0;3;;public String getQualifierDelimiter() {     return this.qualifierDelimiter. }
false;public;1;3;;public void setQualifierDelimiter(String qualifierDelimiter) {     this.qualifierDelimiter = qualifierDelimiter. }
false;public;0;3;;public int getDefaultPageSize() {     return this.defaultPageSize. }
false;public;1;3;;public void setDefaultPageSize(int defaultPageSize) {     this.defaultPageSize = defaultPageSize. }
false;public;0;3;;public int getMaxPageSize() {     return this.maxPageSize. }
false;public;1;3;;public void setMaxPageSize(int maxPageSize) {     this.maxPageSize = maxPageSize. }
false;public;0;3;;public String getSortParameter() {     return this.sortParameter. }
false;public;1;3;;public void setSortParameter(String sortParameter) {     this.sortParameter = sortParameter. }
