# id;timestamp;commentText;codeText;commentWords;codeWords
ManagedList -> public String getElementTypeName();1328020251;Return the default element type name (class name) to be used for this list.;public String getElementTypeName() {_		return this.elementTypeName__	};return,the,default,element,type,name,class,name,to,be,used,for,this,list;public,string,get,element,type,name,return,this,element,type,name
ManagedList -> public String getElementTypeName();1356735495;Return the default element type name (class name) to be used for this list.;public String getElementTypeName() {_		return this.elementTypeName__	};return,the,default,element,type,name,class,name,to,be,used,for,this,list;public,string,get,element,type,name,return,this,element,type,name
ManagedList -> public String getElementTypeName();1357119239;Return the default element type name (class name) to be used for this list.;public String getElementTypeName() {_		return this.elementTypeName__	};return,the,default,element,type,name,class,name,to,be,used,for,this,list;public,string,get,element,type,name,return,this,element,type,name
ManagedList -> public String getElementTypeName();1368482696;Return the default element type name (class name) to be used for this list.;public String getElementTypeName() {_		return this.elementTypeName__	};return,the,default,element,type,name,class,name,to,be,used,for,this,list;public,string,get,element,type,name,return,this,element,type,name
ManagedList -> public String getElementTypeName();1385412762;Return the default element type name (class name) to be used for this list.;public String getElementTypeName() {_		return this.elementTypeName__	};return,the,default,element,type,name,class,name,to,be,used,for,this,list;public,string,get,element,type,name,return,this,element,type,name
ManagedList -> public String getElementTypeName();1467730834;Return the default element type name (class name) to be used for this list.;public String getElementTypeName() {_		return this.elementTypeName__	};return,the,default,element,type,name,class,name,to,be,used,for,this,list;public,string,get,element,type,name,return,this,element,type,name
ManagedList -> public String getElementTypeName();1496242568;Return the default element type name (class name) to be used for this list.;public String getElementTypeName() {_		return this.elementTypeName__	};return,the,default,element,type,name,class,name,to,be,used,for,this,list;public,string,get,element,type,name,return,this,element,type,name
ManagedList -> public String getElementTypeName();1496837955;Return the default element type name (class name) to be used for this list.;public String getElementTypeName() {_		return this.elementTypeName__	};return,the,default,element,type,name,class,name,to,be,used,for,this,list;public,string,get,element,type,name,return,this,element,type,name
ManagedList -> @Nullable 	public String getElementTypeName();1498780456;Return the default element type name (class name) to be used for this list.;@Nullable_	public String getElementTypeName() {_		return this.elementTypeName__	};return,the,default,element,type,name,class,name,to,be,used,for,this,list;nullable,public,string,get,element,type,name,return,this,element,type,name
ManagedList -> @Nullable 	public String getElementTypeName();1530174524;Return the default element type name (class name) to be used for this list.;@Nullable_	public String getElementTypeName() {_		return this.elementTypeName__	};return,the,default,element,type,name,class,name,to,be,used,for,this,list;nullable,public,string,get,element,type,name,return,this,element,type,name
ManagedList -> public void setSource(Object source);1328020251;Set the configuration source <code>Object</code> for this metadata element._<p>The exact type of the object will depend on the configuration mechanism used.;public void setSource(Object source) {_		this.source = source__	};set,the,configuration,source,code,object,code,for,this,metadata,element,p,the,exact,type,of,the,object,will,depend,on,the,configuration,mechanism,used;public,void,set,source,object,source,this,source,source
ManagedList -> public void setSource(Object source);1356735495;Set the configuration source {@code Object} for this metadata element._<p>The exact type of the object will depend on the configuration mechanism used.;public void setSource(Object source) {_		this.source = source__	};set,the,configuration,source,code,object,for,this,metadata,element,p,the,exact,type,of,the,object,will,depend,on,the,configuration,mechanism,used;public,void,set,source,object,source,this,source,source
ManagedList -> public void setSource(Object source);1357119239;Set the configuration source {@code Object} for this metadata element._<p>The exact type of the object will depend on the configuration mechanism used.;public void setSource(Object source) {_		this.source = source__	};set,the,configuration,source,code,object,for,this,metadata,element,p,the,exact,type,of,the,object,will,depend,on,the,configuration,mechanism,used;public,void,set,source,object,source,this,source,source
