commented;modifiers;parameterAmount;loc;comment;code
false;public;0;3;;// ********************************* // Properties // ********************************* public boolean isEnabled() {     return enabled. }
false;public;1;3;;public void setEnabled(boolean enabled) {     this.enabled = enabled. }
false;public;0;3;;public Mode getMode() {     return mode. }
false;public;0;3;;public String getAddress() {     return address. }
false;public;1;3;;public void setAddress(String address) {     this.address = address. }
false;public;1;3;;public void setNodes(Set<String> nodes) {     this.nodes = nodes. }
false;public;1;3;;public void setMode(Mode mode) {     this.mode = mode. }
false;public;0;3;;public Set<String> getNodes() {     return nodes. }
false;public;0;3;;public String getId() {     return id. }
false;public;1;3;;public void setId(String id) {     this.id = id. }
false;public;0;3;;public Boolean isEphemeral() {     return ephemeral. }
false;public;1;3;;public void setEphemeral(Boolean ephemeral) {     this.ephemeral = ephemeral. }
false;public;0;3;;public String getStoragePath() {     return storagePath. }
false;public;1;3;;public void setStoragePath(String storagePath) {     this.storagePath = storagePath. }
false;public;0;3;;public StorageLevel getStorageLevel() {     return storageLevel. }
false;public;1;3;;public void setStorageLevel(StorageLevel storageLevel) {     this.storageLevel = storageLevel. }
false;public;0;3;;public String getConfigurationUri() {     return configurationUri. }
false;public;1;3;;public void setConfigurationUri(String configurationUri) {     this.configurationUri = configurationUri. }
false;public;0;3;;public Map<String, Object> getAttributes() {     return attributes. }
false;public;1;3;;public void setAttributes(Map<String, Object> attributes) {     this.attributes = attributes. }
false;public;0;3;;public Integer getOrder() {     return order. }
false;public;1;3;;public void setOrder(Integer order) {     this.order = order. }
